ticker,mean,std,skew,kurtosis,acf1
ECH,-2.4905639492042473e-05,0.01732591278571339,-0.6241068961758829,10.59953574745877,-0.01163436181757985
EWW,0.00016093520201803068,0.015965135375739885,-1.0683775175492682,9.448099597097212,-0.010312019856440004
EWZ,0.0001766511885152957,0.023648470160814627,-1.1367825324867202,13.27200817643096,-0.13289391145531249
GXG,-0.00019635956775937677,0.017248531991117595,-1.2143020655514465,16.422817043053197,0.14642732629058675
